Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,R_x,R_y,R_z,A_x,A_y,A_z,
-2.723181,-9.493204,0.286465,-2.450062,-10.24093,0.1108717,-4.151668,-10.01372,-0.2743145,-0.914,-10.5351,-1.064,-0.404,-9.866092,-1.064,-0.404,-9.643842,0.226,
-2.749465,-9.489534,0.2891653,-2.484261,-10.22374,0.1394008,-4.151775,-10.0138,-0.2743646,-0.914,-10.52639,-1.064,-0.404,-9.857531,-1.064,-0.404,-9.637092,0.226,
-2.763888,-9.487313,0.2960297,-2.497335,-10.20021,0.1571299,-4.15152,-10.01383,-0.2749137,-0.914,-10.52534,-1.064,-0.404,-9.863188,-1.064,-0.404,-9.633888,0.226,
-2.774481,-9.4859,0.301366,-2.509632,-10.19413,0.146897,-4.151754,-10.01385,-0.2740251,-0.914,-10.52686,-1.064,-0.404,-9.866984,-1.064,-0.404,-9.634252,0.226,
-2.783134,-9.484527,0.3049552,-2.530889,-10.19977,0.1294018,-4.151757,-10.01394,-0.2740842,-0.914,-10.52929,-1.064,-0.404,-9.870337,-1.064,-0.404,-9.635798,0.226,
-2.789024,-9.482909,0.3084865,-2.553585,-10.20651,0.1142992,-4.151847,-10.01398,-0.2741753,-0.914,-10.53112,-1.064,-0.404,-9.872127,-1.064,-0.404,-9.63721,0.226,
-2.794961,-9.481334,0.3122838,-2.581983,-10.2104,0.0945456,-4.151865,-10.0143,-0.273698,-0.914,-10.5338,-1.064,-0.404,-9.874091,-1.064,-0.404,-9.639529,0.226,
-2.798927,-9.481036,0.314656,-2.603579,-10.21229,0.07818282,-4.15183,-10.01446,-0.2732779,-0.914,-10.53693,-1.064,-0.404,-9.875554,-1.064,-0.404,-9.642529,0.226,
-2.801018,-9.48199,0.3158481,-2.618326,-10.21382,0.06525862,-4.151716,-10.01449,-0.2739218,-0.914,-10.53893,-1.064,-0.404,-9.876019,-1.064,-0.404,-9.644619,0.226,
-2.800925,-9.482494,0.3154469,-2.629342,-10.21465,0.0560447,-4.151873,-10.01455,-0.273698,-0.914,-10.54077,-1.064,-0.404,-9.876052,-1.064,-0.404,-9.646674,0.226,
-2.797625,-9.486119,0.3122706,-2.62988,-10.21419,0.05894816,-4.151868,-10.01435,-0.2734166,-0.914,-10.54259,-1.064,-0.404,-9.87554,-1.064,-0.404,-9.648911,0.226,
-2.792432,-9.49109,0.3075461,-2.595091,-10.19753,0.08011556,-4.151825,-10.01441,-0.2735931,-0.914,-10.54397,-1.064,-0.404,-9.874467,-1.064,-0.404,-9.650846,0.226,
-2.785832,-9.497405,0.2994046,-2.547544,-10.16187,0.106145,-4.151968,-10.01445,-0.2736763,-0.914,-10.54474,-1.064,-0.404,-9.873148,-1.064,-0.404,-9.652176,0.226,
-2.780613,-9.502782,0.2914532,-2.502166,-10.1182,0.1283079,-4.151907,-10.01451,-0.2732576,-0.914,-10.54509,-1.064,-0.404,-9.871224,-1.064,-0.404,-9.653266,0.226,
-2.774998,-9.506626,0.2851851,-2.46067,-10.07385,0.1440103,-4.151855,-10.01436,-0.2731563,-0.914,-10.54493,-1.064,-0.404,-9.869328,-1.064,-0.404,-9.653755,0.226,
-2.769067,-9.510119,0.2775707,-2.420297,-10.0329,0.1486136,-4.151894,-10.01443,-0.2735423,-0.914,-10.5442,-1.064,-0.404,-9.866942,-1.064,-0.404,-9.653778,0.226,
-2.766761,-9.51092,0.2735102,-2.396657,-10.00132,0.1535065,-4.151938,-10.01461,-0.2732202,-0.914,-10.54247,-1.064,-0.404,-9.863822,-1.064,-0.404,-9.652945,0.226,
-2.764429,-9.509238,0.2732465,-2.387286,-9.980418,0.1584231,-4.151875,-10.01471,-0.2730938,-0.914,-10.54061,-1.064,-0.404,-9.861533,-1.064,-0.404,-9.651672,0.226,
-2.763797,-9.508426,0.2734213,-2.385592,-9.971341,0.1581069,-4.151907,-10.01482,-0.2728773,-0.914,-10.53876,-1.064,-0.404,-9.859782,-1.064,-0.404,-9.650208,0.226,
-2.764186,-9.508142,0.2738237,-2.391007,-9.979848,0.1544808,-4.151946,-10.01481,-0.2729207,-0.914,-10.53674,-1.064,-0.404,-9.858307,-1.064,-0.404,-9.648466,0.226,
-2.765471,-9.506783,0.2745645,-2.402879,-10.00369,0.1481658,-4.152103,-10.0148,-0.2729703,-0.914,-10.53396,-1.064,-0.404,-9.856878,-1.064,-0.404,-9.645843,0.226,
-2.767489,-9.504077,0.2760377,-2.410316,-10.01521,0.1428918,-4.152125,-10.01502,-0.2728869,-0.914,-10.53159,-1.064,-0.404,-9.856212,-1.064,-0.404,-9.643414,0.226,
-2.768776,-9.501872,0.2772907,-2.411218,-10.01541,0.1391538,-4.151952,-10.01511,-0.2725736,-0.914,-10.52915,-1.064,-0.404,-9.856169,-1.064,-0.404,-9.640676,0.226,
-2.770589,-9.50117,0.2774918,-2.409039,-10.00825,0.1400207,-4.152112,-10.015,-0.272554,-0.914,-10.52695,-1.064,-0.404,-9.857038,-1.064,-0.404,-9.637899,0.226,
-2.770994,-9.50096,0.2776855,-2.404929,-9.998672,0.1437972,-4.152073,-10.01503,-0.2726318,-0.914,-10.52567,-1.064,-0.404,-9.858559,-1.064,-0.404,-9.635913,0.226,
-2.771947,-9.500504,0.2774221,-2.402274,-9.995054,0.1491952,-4.151946,-10.01518,-0.2722777,-0.914,-10.52518,-1.064,-0.404,-9.86009,-1.064,-0.404,-9.634819,0.226,
-2.773426,-9.499658,0.277559,-2.402205,-9.994171,0.1534679,-4.152126,-10.01525,-0.2726592,-0.914,-10.52521,-1.064,-0.404,-9.862528,-1.064,-0.404,-9.63398,0.226,
-0.7351118,-9.457177,0.06595153,-0.3639867,-9.957769,-0.06025547,-2.112444,-9.97623,-0.4832529,-0.914,-10.526,-1.064,-0.404,-9.865241,-1.064,-0.404,-9.633905,0.226,
-0.7365617,-9.455569,0.06656259,-0.3684787,-9.966434,-0.06319278,-2.112506,-9.976294,-0.4833774,-0.914,-10.52773,-1.064,-0.404,-9.868361,-1.064,-0.404,-9.634739,0.226,
-0.738515,-9.454235,0.06666988,-0.3730398,-9.974209,-0.06736547,-2.112556,-9.976352,-0.4831747,-0.914,-10.52929,-1.064,-0.404,-9.870337,-1.064,-0.404,-9.635798,0.226,
-0.7399806,-9.453287,0.06720155,-0.3791939,-9.984109,-0.07086414,-2.112687,-9.976386,-0.4826865,-0.914,-10.53144,-1.064,-0.404,-9.872401,-1.064,-0.404,-9.637475,0.226,
-0.7421001,-9.450819,0.068883,-0.3900243,-9.999387,-0.07283491,-2.112552,-9.976235,-0.4831352,-0.914,-10.53414,-1.064,-0.404,-9.874295,-1.064,-0.404,-9.639847,0.226,
-0.7450939,-9.449046,0.07160705,-0.3975173,-10.00951,-0.07080549,-2.112607,-9.97627,-0.4830386,-0.914,-10.53658,-1.064,-0.404,-9.875435,-1.064,-0.404,-9.642183,0.226,
-0.7489618,-9.447125,0.0758155,-0.4100531,-10.0288,-0.06795365,-2.11261,-9.976322,-0.4832804,-0.914,-10.53828,-1.064,-0.404,-9.875912,-1.064,-0.404,-9.643921,0.226,
-0.7537216,-9.44343,0.08344311,-0.420844,-10.04616,-0.06741756,-2.112501,-9.976186,-0.4829268,-0.914,-10.54048,-1.064,-0.404,-9.876077,-1.064,-0.404,-9.646338,0.226,
-0.7581729,-9.441264,0.08886474,-0.4267401,-10.05617,-0.0662654,-2.112508,-9.976125,-0.4829482,-0.914,-10.54211,-1.064,-0.404,-9.875746,-1.064,-0.404,-9.648296,0.226,
-0.7660476,-9.439628,0.0982489,-0.4333285,-10.06582,-0.06352323,-2.112504,-9.975953,-0.4832353,-0.914,-10.54363,-1.064,-0.404,-9.874827,-1.064,-0.404,-9.650331,0.226,
-0.7711757,-9.439576,0.1051564,-0.4348241,-10.06897,-0.06094855,-2.11222,-9.97584,-0.4836869,-0.914,-10.54453,-1.064,-0.404,-9.873625,-1.064,-0.404,-9.651771,0.226,
-0.7759181,-9.441631,0.1118135,-0.4308928,-10.06252,-0.0528565,-2.112551,-9.975857,-0.4839696,-0.914,-10.54509,-1.064,-0.404,-9.871224,-1.064,-0.404,-9.653266,0.226,
-0.7768232,-9.443322,0.1180832,-0.423941,-10.04647,-0.04043669,-2.112444,-9.975952,-0.4832305,-0.914,-10.54468,-1.064,-0.404,-9.86832,-1.064,-0.404,-9.653838,0.226,
-0.7730936,-9.446362,0.1247396,-0.4211608,-10.03682,-0.03551883,-2.112404,-9.975901,-0.4834003,-0.914,-10.54388,-1.064,-0.404,-9.866245,-1.064,-0.404,-9.653676,0.226,
-0.7634174,-9.450166,0.1355775,-0.4226633,-10.03211,-0.03151363,-2.112272,-9.975443,-0.4841542,-0.914,-10.54247,-1.064,-0.404,-9.863822,-1.064,-0.404,-9.652945,0.226,
-0.7576569,-9.448276,0.1521354,-0.425321,-10.02883,-0.0237872,-2.112326,-9.975405,-0.4844465,-0.914,-10.54032,-1.064,-0.404,-9.861225,-1.064,-0.404,-9.651451,0.226,
-0.760404,-9.444396,0.1675021,-0.428892,-10.02929,-0.01439101,-2.112267,-9.975345,-0.4842772,-0.914,-10.5381,-1.064,-0.404,-9.859257,-1.064,-0.404,-9.649655,0.226,
-0.7734107,-9.441906,0.1851735,-0.4318804,-10.03094,-0.003718317,-2.112421,-9.975248,-0.484291,-0.914,-10.53535,-1.064,-0.404,-9.85751,-1.064,-0.404,-9.647187,0.226,
-0.7724694,-9.442353,0.1918338,-0.4291123,-10.02691,0.00309664,-2.112324,-9.975189,-0.4843189,-0.914,-10.53259,-1.064,-0.404,-9.856427,-1.064,-0.404,-9.64446,0.226,
-0.7596983,-9.449128,0.1928644,-0.4211379,-10.01557,0.008642137,-2.112137,-9.975264,-0.4846649,-0.914,-10.53063,-1.064,-0.404,-9.856104,-1.064,-0.404,-9.642371,0.226,
-0.7478782,-9.458798,0.1877604,-0.4092087,-9.998761,0.01143175,-2.112158,-9.975348,-0.4848031,-0.914,-10.52834,-1.064,-0.404,-9.856353,-1.064,-0.404,-9.639702,0.226,
-0.7343246,-9.467631,0.1698958,-0.3823661,-9.957014,0.0140236,-2.112296,-9.975236,-0.4844903,-0.914,-10.52676,-1.064,-0.404,-9.857191,-1.064,-0.404,-9.637623,0.226,
-0.724239,-9.467961,0.1600673,-0.3532575,-9.902432,0.0260604,-2.112384,-9.975142,-0.4843387,-0.914,-10.52556,-1.064,-0.404,-9.858792,-1.064,-0.404,-9.635705,0.226,
-0.686891,-9.461784,0.1522693,-0.318091,-9.798542,0.05297905,-2.112312,-9.975216,-0.4845719,-0.914,-10.5251,-1.064,-0.404,-9.860959,-1.064,-0.404,-9.634418,0.226,
-0.6628731,-9.460603,0.1551887,-0.3123773,-9.715923,0.0729385,-2.112453,-9.97521,-0.484529,-0.914,-10.52542,-1.064,-0.404,-9.863523,-1.064,-0.404,-9.633861,0.226,
-0.6396707,-9.460749,0.1565399,-0.337068,-9.630445,0.07576162,-2.112392,-9.975249,-0.4842729,-0.914,-10.52615,-1.064,-0.404,-9.865589,-1.064,-0.404,-9.63395,0.226,
-0.6310533,-9.460674,0.1585547,-0.3657273,-9.586203,0.07635528,-2.112213,-9.975163,-0.4844269,-0.914,-10.52728,-1.064,-0.404,-9.867677,-1.064,-0.404,-9.634472,0.226,
-0.6165484,-9.462947,0.1684846,-0.395882,-9.555636,0.1057333,-2.112501,-9.975217,-0.4846358,-0.914,-10.52929,-1.064,-0.404,-9.870337,-1.064,-0.404,-9.635798,0.226,
-0.6115311,-9.462522,0.1756646,-0.3949901,-9.544767,0.132505,-2.11227,-9.975392,-0.4843127,-0.914,-10.53176,-1.064,-0.404,-9.872668,-1.064,-0.404,-9.637748,0.226,
-0.6078895,-9.46137,0.1892394,-0.387678,-9.533404,0.1528297,-2.112299,-9.975333,-0.4842457,-0.914,-10.53414,-1.064,-0.404,-9.874295,-1.064,-0.404,-9.639847,0.226,
-0.6058842,-9.46559,0.2014212,-0.3783911,-9.528158,0.1762691,-2.112431,-9.975435,-0.48423,-0.914,-10.53658,-1.064,-0.404,-9.875435,-1.064,
-0.6039726,-9.464575,0.2175247,-0.375338,-9.522225,0.2051163,-2.112491,-9.975629,-0.4839928,-0.914,-10.53893,-1.064,-0.404,-9.876019,-1.064,
-0.6027521,-9.463523,0.2305816,-0.3776063,-9.518336,0.2190282,-2.112465,-9.975716,-0.4841842,-0.914,-10.54105,-1.064,-0.404,-9.876015,-1.064,
-0.6006478,-9.467196,0.2386053,-0.3685719,-9.518334,0.2234665,-2.112456,-9.976139,-0.483736,-0.914,-10.54303,-1.064,-0.404,-9.875289,-1.064,
-0.594478,-9.466969,0.2386996,-0.354447,-9.521335,0.2213426,-2.112433,-9.975967,-0.4834737,-0.914,-10.5444,-1.064,-0.404,-9.87385,-1.064,
-0.5885164,-9.466182,0.2368774,-0.3418301,-9.522975,0.2170351,-2.112519,-9.975909,-0.4834029,-0.914,-10.54496,-1.064,-0.404,-9.872369,-1.064,
-0.5786468,-9.462679,0.2308978,-0.3202113,-9.526038,0.2122098,-2.112484,-9.976039,-0.4837236,-0.914,-10.54503,-1.064,-0.404,-9.86998,-1.064,
-0.5717055,-9.457832,0.2247484,-0.2940463,-9.527707,0.2077692,-2.112441,-9.976336,-0.4833946,-0.914,-10.54433,-1.064,-0.404,-9.86729,-1.064,
-0.56402,-9.456269,0.220452,-0.2717453,-9.529551,0.2057243,-2.112559,-9.976476,-0.4832398,-0.914,-10.54292,-1.064,-0.404,-9.864507,-1.064,
-0.547985,-9.459437,0.2194604,-0.2553393,-9.529771,0.206987,-2.11275,-9.976684,-0.4826183,-0.914,-10.54145,-1.064,-0.404,-9.862489,-1.064,
-0.5179638,-9.463342,0.2239748,-0.2265445,-9.52932,0.212848,-2.112773,-9.976667,-0.4824442,-0.914,-10.53971,-1.064,-0.404,-9.860628,-1.064,
-0.4942261,-9.464513,0.2313036,-0.194904,-9.526626,0.2205885,-2.112707,-9.976669,-0.482254,-0.914,-10.53674,-1.064,-0.404,-9.858307,-1.064,
-0.4732741,-9.467085,0.2415435,-0.1684912,-9.524037,0.2309797,-2.112607,-9.976599,-0.4827909,-0.914,-10.53431,-1.064,-0.404,-9.857019,-1.064,
-0.4477576,-9.471954,0.2609102,-0.1383187,-9.519758,0.2464851,-2.112573,-9.976379,-0.4828879,-0.914,-10.53192,-1.064,-0.404,-9.856272,-1.064,
-0.4300045,-9.466773,0.2785062,-0.1119615,-9.517014,0.2590535,-2.112456,-9.976254,-0.4831247,-0.914,-10.52972,-1.064,-0.404,-9.856107,-1.064,
-0.4120303,-9.455036,0.2917864,-0.09183991,-9.514747,0.2676676,-2.112535,-9.976245,-0.4829964,-0.914,-10.52784,-1.064,-0.404,-9.856535,-1.064,
-0.396742,-9.448314,0.2978572,-0.06962001,-9.512609,0.2738348,-2.112428,-9.976103,-0.4832541,-0.914,-10.52639,-1.064,-0.404,-9.857531,-1.064,
-0.3787812,-9.443891,0.3014767,-0.0486263,-9.510369,0.2738629,-2.112574,-9.976076,-0.4833793,-0.914,-10.52546,-1.064,-0.404,-9.859035,-1.064,
-0.3620981,-9.441765,0.3006164,-0.02896583,-9.505199,0.2593189,-2.112607,-9.976106,-0.4830322,-0.914,-10.52512,-1.064,-0.404,-9.860663,-1.064,
-0.3420819,-9.44607,0.2916321,-0.01718676,-9.501072,0.2400604,-2.112549,-9.975986,-0.4832506,-0.914,-10.52542,-1.064,-0.404,-9.863523,-1.064,
-0.3249279,-9.444929,0.2823649,-0.005892634,-9.50025,0.2194723,-2.112456,-9.976101,-0.4834844,-0.914,-10.52631,-1.064,-0.404,-9.865938,-1.064,
-0.3083276,-9.44411,0.2688352,0.005313993,-9.500924,0.1990767,-2.112632,-9.976205,-0.4834134,-0.914,-10.52773,-1.064,-0.404,-9.868361,-1.064,
-0.2911497,-9.44503,0.2489893,0.02239215,-9.501927,0.1683161,-2.112424,-9.976441,-0.4834248,-0.914,-10.52901,-1.064,-0.404,-9.870018,-1.064,
-0.2706157,-9.445911,0.2262087,0.03789341,-9.501756,0.1412494,-2.112641,-9.976394,-0.4830348,-0.914,-10.53112,-1.064,-0.404,-9.872127,-1.064,
-0.2477747,-9.445982,0.1991515,0.05876291,-9.501475,0.1080217,-2.112629,-9.976495,-0.4825849,-0.914,-10.53311,-1.064,-0.404,-9.873652,-1.064,
-0.2108954,-9.444181,0.152986,0.0831548,-9.500906,0.0744614,-2.112689,-9.976501,-0.4828443,-0.914,-10.53554,-1.064,-0.404,-9.875011,-1.064,
-0.197704,-9.442334,0.1370166,0.1058995,-9.499522,0.04927713,-2.112657,-9.976487,-0.482551,-0.914,-10.53727,-1.064,-0.404,-9.875661,-1.064,
-0.1625005,-9.439128,0.09472889,0.1352831,-9.495718,0.02028686,-2.112764,-9.976492,-0.4826767,-0.914,-10.53925,-1.064,-0.404,-9.876056,-1.064,
-0.1521891,-9.437327,0.08516449,0.15425,-9.492753,0.005223215,-2.112627,-9.976403,-0.4829168,-0.914,-10.54133,-1.064,-0.404,-9.875965,-1.064,
-0.1244756,-9.432469,0.06634313,0.1827728,-9.486193,-0.01102179,-2.112579,-9.976353,-0.4829659,-0.914,-10.54282,-1.064,-0.404,-9.87542,-1.064,
-0.1081873,-9.432129,0.05764598,0.2061473,-9.479995,-0.017304,-2.11244,-9.976261,-0.4830534,-0.914,-10.54413,-1.064,-0.404,-9.874271,-1.064,
-0.09572184,-9.433654,0.0524165,0.2284168,-9.470154,-0.01594037,-2.112603,-9.976022,-0.4834515,-0.914,-10.54482,-1.064,-0.404,-9.872896,-1.064,
-0.07588232,-9.434687,0.0536682,0.2683676,-9.448314,-0.01451069,-2.112534,-9.976143,-0.4832205,-0.914,-10.5451,-1.064,-0.404,-9.870921,-1.064,
-0.05613458,-9.436796,0.06373721,0.3185469,-9.425498,-0.01234549,-2.11259,-9.976084,-0.4832157,-0.914,-10.54446,-1.064,-0.404,-9.867636,-1.064,
-0.0456742,-9.440113,0.07315344,0.3708237,-9.402248,-0.007530153,-2.11259,-9.976003,-0.4833822,-0.914,-10.54313,-1.064,-0.404,-9.864852,-1.064,
-0.03000081,-9.444845,0.09079462,0.4198467,-9.383739,-0.009389341,-2.112401,-9.975912,-0.4836888,-0.914,-10.54118,-1.064,-0.404,-9.862165,-1.064,
-0.01575434,-9.440921,0.1037791,0.4533726,-9.375478,-0.01065499,-2.112429,-9.975745,-0.4839565,-0.914,-10.53908,-1.064,-0.404,-9.860057,-1.064,
0.000400424,-9.438667,0.1160107,0.482051,-9.365304,-0.01028603,-2.11256,-9.975777,-0.4837269,-0.914,-10.53674,-1.064,-0.404,-9.858307,-1.064,
0.008427024,-9.43756,0.1216123,0.5078908,-9.358393,-0.01304024,-2.112426,-9.975646,-0.4836163,-0.914,-10.53466,-1.064,-0.404,-9.857172,-1.064,
0.01901639,-9.435469,0.1277365,0.5318912,-9.355731,-0.01667613,-2.112381,-9.975492,-0.4838781,-0.914,-10.53192,-1.064,-0.404,-9.856272,-1.064,
0.02310503,-9.437108,0.1285946,0.5501896,-9.355218,-0.02850395,-2.112424,-9.975359,-0.4840245,-0.914,-10.52943,-1.064,-0.404,-9.856132,-1.064,
0.02943313,-9.437587,0.1298774,0.5709339,-9.357458,-0.04129177,-2.112399,-9.975266,-0.4842538,-0.914,-10.52784,-1.064,-0.404,-9.856535,-1.064,
0.03817093,-9.437383,0.1294901,0.5841228,-9.361204,-0.05511278,-2.11235,-9.975224,-0.4842371,-0.914,-10.52676,-1.064,-0.404,-9.857191,-1.064,
0.04759467,-9.441221,0.1185874,0.5920731,-9.362928,-0.06456321,-2.112262,-9.975046,-0.4845909,-0.914,-10.52546,-1.064,-0.404,-9.859035,-1.064,
0.05109465,-9.44252,0.1062217,0.590875,-9.368733,-0.06494099,-2.112313,-9.974974,-0.4849381,-0.914,-10.5251,-1.064,-0.404,-9.860959,-1.064,
0.05570447,-9.443363,0.08325475,0.5879577,-9.378467,-0.05905825,-2.112165,-9.974613,-0.4849781,-0.914,-10.52534,-1.064,-0.404,-9.863188,-1.064,
0.05593979,-9.442451,0.06021947,0.5731627,-9.389453,-0.06760818,-2.112354,-9.974624,-0.4851875,-0.914,-10.52667,-1.064,-0.404,-9.866636,-1.064,
0.05711806,-9.442755,0.04603952,0.5628968,-9.400679,-0.06535846,-2.112163,-9.97469,-0.4851045,-0.914,-10.52848,-1.064,-0.404,-9.869368,-1.064,
0.05649292,-9.44302,0.03362052,0.5447692,-9.414156,-0.07569832,-2.112365,-9.974941,-0.4847664,-0.914,-10.53018,-1.064,-0.404,-9.87126,-1.064,
0.04699957,-9.442458,0.02091126,0.5126868,-9.433549,-0.08931893,-2.11237,-9.975019,-0.4846012,-0.914,-10.53243,-1.064,-0.404,-9.873178,-1.064,
0.03313601,-9.443945,0.0141726,0.4645387,-9.471961,-0.1117656,-2.112285,-9.97497,-0.4847426,-0.914,-10.53519,-1.064,-0.404,-9.874848,-1.064,
0.006916404,-9.448016,0.008313343,0.4108018,-9.525059,-0.1349235,-2.11241,-9.975075,-0.4847345,-0.914,-10.53761,-1.064,-0.404,-9.875756,-1.064,
-0.01400673,-9.452459,0.007484123,0.3563865,-9.580064,-0.1599432,-2.112315,-9.975303,-0.4845566,-0.914,-10.53957,-1.064,-0.404,-9.87608,-1.064,
-0.03909552,-9.460153,0.00913398,0.274254,-9.659552,-0.1873361,-2.112274,-9.975275,-0.4844727,-0.914,-10.54186,-1.064,-0.404,-9.875831,-1.064,
-0.06922376,-9.470495,0.01100008,0.1996399,-9.727691,-0.2085839,-2.112204,-9.97507,-0.4846997,-0.914,-10.54344,-1.064,-0.404,-9.874992,-1.064,
-0.1033419,-9.476307,0.01264195,0.1287249,-9.775739,-0.2255258,-2.112409,-9.975327,-0.4844994,-0.914,-10.5444,-1.064,-0.404,-9.87385,-1.064,
-0.1362387,-9.475344,0.01057284,0.03158057,-9.827022,-0.2444498,-2.112522,-9.975612,-0.4839239,-0.914,-10.54496,-1.064,-0.404,-9.872369,-1.064,
-0.1881379,-9.466647,0.005359575,-0.05013001,-9.854973,-0.2576571,-2.112484,-9.975666,-0.4838104,-0.914,-10.54509,-1.064,-0.404,-9.870613,-1.064,
-0.2251562,-9.461996,0.00178282,-0.1556062,-9.872117,-0.2724145,-2.112525,-9.975618,-0.4838652,-0.914,-10.54458,-1.064,-0.404,-9.867979,-1.064,
-0.2787396,-9.457969,-0.001128033,-0.2571391,-9.881227,-0.2820759,-2.112493,-9.975803,-0.4834322,-0.914,-10.54371,-1.064,-0.404,-9.865896,-1.064,
-0.315828,-9.458714,-0.004511192,-0.327804,-9.889544,-0.2874756,-2.112568,-9.975769,-0.4837798,-0.914,-10.54145,-1.064,-0.404,-9.862489,-1.064,
-0.3553187,-9.459507,-0.01206072,-0.3894776,-9.89729,-0.291643,-2.112456,-9.975775,-0.4836997,-0.914,-10.53971,-1.064,-0.404,-9.860628,-1.064,
-0.3930582,-9.458315,-0.02045353,-0.4573666,-9.903048,-0.2911866,-2.112542,-9.975869,-0.4834418,-0.914,-10.53777,-1.064,-0.404,-9.859006,-1.064,
-0.4274954,-9.458856,-0.02986486,-0.5121952,-9.906304,-0.2889482,-2.112514,-9.975889,-0.483355,-0.914,-10.5357,-1.064,-0.404,-9.857694,-1.064,
-0.4734591,-9.457499,-0.05087121,-0.580084,-9.911304,-0.2910188,-2.112617,-9.975944,-0.483297,-0.914,-10.53362,-1.064,-0.404,-9.856749,-1.064,
-0.4959179,-9.459175,-0.0640976,-0.6278712,-9.911438,-0.300347,-2.112602,-9.976025,-0.4834456,-0.914,-10.53127,-1.064,-0.404,-9.856164,-1.064,
-0.5064758,-9.45844,-0.07287629,-0.6530119,-9.908531,-0.3153054,-2.112622,-9.97609,-0.4834449,-0.914,-10.52972,-1.064,-0.404,-9.856107,-1.064,
-0.5233744,-9.454132,-0.09791239,-0.6676747,-9.901091,-0.3397202,-2.112625,-9.976082,-0.4830598,-0.914,-10.52808,-1.064,-0.404,-9.856438,-1.064,
-0.5313765,-9.451019,-0.1205055,-0.6720713,-9.886063,-0.3688548,-2.112622,-9.975772,-0.4833736,-0.914,-10.52695,-1.064,-0.404,-9.857038,-1.064,
-0.5320259,-9.453317,-0.1335681,-0.6656719,-9.863914,-0.4162742,-2.112552,-9.975862,-0.483334,-0.914,-10.52579,-1.064,-0.404,-9.858334,-1.064,
-0.5301892,-9.459366,-0.1581219,-0.6497606,-9.840094,-0.4715411,-2.112548,-9.975803,-0.4835877,-0.914,-10.52523,-1.064,-0.404,-9.859815,-1.064,
-0.5217823,-9.463143,-0.1789664,-0.6392747,-9.819022,-0.523174,-2.112455,-9.975873,-0.4835607,-0.914,-10.52516,-1.064,-0.404,-9.862204,-1.064,
-0.5042354,-9.469175,-0.2045501,-0.6171798,-9.791395,-0.5881013,-2.112513,-9.975736,-0.4838089,-0.914,-10.52562,-1.064,-0.404,-9.864204,-1.064,
-0.4869407,-9.473167,-0.2227431,-0.5955018,-9.769379,-0.6515784,-2.112579,-9.975845,-0.4832873,-0.914,-10.52648,-1.064,-0.404,-9.866287,-1.064,
-0.4639369,-9.468863,-0.2546631,-0.5717586,-9.752221,-0.7037556,-2.112552,-9.975836,-0.4836406,-0.914,-10.52822,-1.064,-0.404,-9.869036,-1.064,
-0.4479319,-9.462626,-0.2863645,-0.5539533,-9.740904,-0.7551605,-2.112494,-9.976009,-0.4832644,-0.914,-10.53049,-1.064,-0.404,-9.871555,-1.064,
-0.4399742,-9.459178,-0.3039631,-0.5405446,-9.735793,-0.794728,-2.112581,-9.976161,-0.4830231,-0.914,-10.53243,-1.064,-0.404,-9.873178,-1.064,
-0.4290136,-9.456208,-0.3343969,-0.5308634,-9.7348,-0.8351707,-2.112496,-9.976236,-0.4831013,-0.914,-10.53484,-1.064,-0.404,-9.874674,-1.064,
-0.4226569,-9.458512,-0.366334,-0.5203403,-9.734678,-0.8740973,-2.112564,-9.976015,-0.4833645,-0.914,-10.53658,-1.064,-0.404,-9.875435,-1.064,
